Airline,Source,Destination,Route,Duration,Total_Stops,Additional_Info,Price,Journey_day,Journey_month,Dep_Time_hour,Dep_Time_minute,Arrival_Time_hour,Arrival_Time_minute
4,2,1,104,1.4020688803930907,1,5,10262,-0.1779793262387139,1.1091345336697218,0.2624986894784361,-1.3006547052413766,-0.196703061878943,0.624583595122038
1,2,1,105,1.451300244635172,2,8,13381,-0.1779793262387139,1.1091345336697218,1.3062399889419214,-0.5013761004211503,0.8238544422104329,-0.5870944004454735
4,2,1,104,1.1657583320311018,1,5,12898,1.5911042620509341,0.2502889310122395,0.6104124559662646,-1.3006547052413766,-0.196703061878943,0.624583595122038
2,2,1,104,-0.6558021449258977,1,8,19495,-0.885612761554573,-1.467402274302725,0.2624986894784361,-0.7678023020278925,0.8238544422104329,-0.2841749015535956
1,0,5,17,0.5454431425808802,1,8,6955,0.8834708267350749,-1.467402274302725,1.6541537554297499,-1.3006547052413766,-0.05090913272331787,-0.2841749015535956
3,0,2,18,-0.9314977846815518,0,8,3943,-1.2394294792125027,-0.6085566716452427,-1.4770701429607063,-1.3006547052413766,-1.0714666368126937,1.5333420917976717
3,0,2,18,-0.9216515118331355,0,8,4823,-1.4753072909844558,0.2502889310122395,0.958326222454093,1.630033512432786,1.1154423005216831,1.5333420917976717
4,3,0,66,0.3091325942188911,1,5,7757,-0.885612761554573,0.2502889310122395,0.958326222454093,1.630033512432786,-0.7798787785014435,-0.5870944004454735
4,2,1,113,0.5257505968840478,2,8,13292,-0.5317960438966435,1.1091345336697218,1.4801968721858356,0.031476302792333745,-0.196703061878943,0.624583595122038
3,2,1,119,-0.5868782349869843,1,8,8238,-1.4753072909844558,1.1091345336697218,1.4801968721858356,1.363607310826044,-1.508848424279569,0.624583595122038
2,2,1,104,-0.5671856892901519,1,8,7682,0.1758373914192157,0.2502889310122395,-0.9551994932289635,-1.3006547052413766,-0.196703061878943,1.8362615906895494
10,0,2,18,-0.9314977846815518,0,8,4668,0.5296541090771453,1.1091345336697218,-0.607285726741135,1.097181109219302,-0.196703061878943,0.624583595122038
10,1,4,127,-1.0004216946204652,0,8,3687,0.1758373914192157,1.1091345336697218,-0.9551994932289635,-1.0342285036346344,-0.6340848493458183,-0.2841749015535956
10,1,4,127,-1.0004216946204652,0,8,3687,0.5296541090771453,1.1091345336697218,-0.9551994932289635,-1.0342285036346344,-0.6340848493458183,-0.2841749015535956
1,3,0,78,0.3189788670673073,2,8,13227,-1.4753072909844558,0.2502889310122395,-0.607285726741135,1.363607310826044,1.4070301588329333,-0.5870944004454735
3,0,2,18,-0.9314977846815518,0,8,4423,-0.885612761554573,-0.6085566716452427,-1.4770701429607063,-1.3006547052413766,-1.0714666368126937,1.5333420917976717
4,2,1,122,1.3331449704541773,2,5,10919,0.1758373914192157,1.1091345336697218,0.2624986894784361,0.5643287060058179,-0.196703061878943,0.624583595122038
4,2,1,104,-0.616417053532233,1,5,12373,0.5296541090771453,0.2502889310122395,-0.9551994932289635,-1.0342285036346344,-0.196703061878943,0.624583595122038
3,2,1,104,-0.03548695547567634,1,8,5894,1.5911042620509341,1.1091345336697218,-0.43332884349722084,0.5643287060058179,1.1154423005216831,-1.4958528971211071
8,3,0,90,-0.6459558720774816,1,8,4649,0.8834708267350749,0.2502889310122395,0.4364555727223503,-1.0342285036346344,0.969648371366058,-0.2841749015535956
1,3,0,64,-0.9708828760752166,0,8,6245,0.5296541090771453,0.2502889310122395,0.2624986894784361,-0.5013761004211503,0.3864726547435575,1.2304225929057937
4,0,5,5,-0.527800597896487,1,8,19225,-0.885612761554573,-1.467402274302725,-0.9551994932289635,-1.3006547052413766,-0.05090913272331787,-0.5870944004454735
4,2,1,104,0.1417459557958155,1,8,14924,-1.2394294792125027,1.1091345336697218,-0.9551994932289635,-1.0342285036346344,0.8238544422104329,-1.4958528971211071
6,2,1,111,0.04328322731165337,1,8,9646,0.8834708267350749,0.2502889310122395,-0.9551994932289635,-1.0342285036346344,0.6780605130548077,-0.8900138993373513
1,0,5,5,-0.2619512309892492,1,8,8714,0.1758373914192157,-1.467402274302725,-1.1291563764728778,1.097181109219302,0.24067872558793238,-0.5870944004454735
4,2,1,104,1.3429912433025935,1,5,12373,0.5296541090771453,0.2502889310122395,1.3062399889419214,1.630033512432786,0.8238544422104329,-1.4958528971211071
0,0,2,18,-0.941344057529968,0,8,3383,-0.885612761554573,0.2502889310122395,-0.2593719602533066,-0.7678023020278925,-0.05090913272331787,1.8362615906895494
6,2,1,104,0.15159222864423172,1,8,13062,0.8834708267350749,-1.467402274302725,-0.607285726741135,-1.3006547052413766,1.1154423005216831,-1.4958528971211071
8,0,5,18,-0.9314977846815518,0,7,3527,1.2372875443930045,-1.467402274302725,-1.303113259716792,1.097181109219302,-0.7798787785014435,0.624583595122038
3,0,2,18,-0.9314977846815518,0,8,3943,1.5911042620509341,0.2502889310122395,-1.4770701429607063,-1.3006547052413766,-1.0714666368126937,1.5333420917976717
1,1,4,127,-1.0004216946204652,0,8,4667,-1.2394294792125027,0.2502889310122395,-0.2593719602533066,0.8307549076125599,-0.05090913272331787,1.8362615906895494
1,3,0,80,0.6340595982166262,1,8,6117,0.1758373914192157,0.2502889310122395,1.1322831056980072,-1.3006547052413766,-0.3424969910345681,-1.1929333982292292
4,2,1,97,1.086988149243772,2,5,11150,1.5911042620509341,1.1091345336697218,1.828110638673664,-1.0342285036346344,0.8238544422104329,-1.4958528971211071
4,2,1,106,-0.8822664204394707,0,5,7202,-0.5317960438966435,-1.467402274302725,-0.2593719602533066,-1.3006547052413766,0.09488479643230725,-0.5870944004454735
4,3,0,73,1.7269958843908257,1,8,12121,-1.4753072909844558,0.2502889310122395,-0.607285726741135,0.5643287060058179,-0.4882909201901932,1.8362615906895494
3,0,5,18,-0.9314977846815518,0,8,4377,1.2372875443930045,-1.467402274302725,1.6541537554297499,-0.2349498988144083,-1.8004362825908193,-0.8900138993373513
3,0,2,18,-0.9118052389847193,0,8,3943,0.5296541090771453,1.1091345336697218,1.4801968721858356,-0.5013761004211503,-1.9462302117464445,-0.5870944004454735
0,0,2,18,-0.9314977846815518,0,8,4483,-1.2394294792125027,-0.6085566716452427,1.828110638673664,1.630033512432786,-1.6546423534351942,1.2304225929057937
4,3,0,66,0.6537521439134586,1,8,14231,1.2372875443930045,-1.467402274302725,1.1322831056980072,1.097181109219302,-0.196703061878943,-1.4958528971211071
1,0,5,3,0.5159043240356316,2,8,17345,-1.4753072909844558,-1.467402274302725,-0.7812426099850492,1.363607310826044,1.4070301588329333,1.8362615906895494
10,1,4,127,-1.0004216946204652,0,8,7414,-0.885612761554573,-1.467402274302725,-0.9551994932289635,-1.0342285036346344,-0.6340848493458183,-0.2841749015535956
6,2,1,104,-0.4982617793512384,1,8,8073,-0.885612761554573,0.2502889310122395,1.1322831056980072,-1.3006547052413766,-1.8004362825908193,0.3216640962301601
10,4,3,45,1.6974570658455772,1,8,12395,-0.885612761554573,-1.467402274302725,0.4364555727223503,0.8307549076125599,0.3864726547435575,1.2304225929057937
1,3,0,66,0.20082359288631277,1,8,8366,-0.885612761554573,1.1091345336697218,-0.607285726741135,0.031476302792333745,1.1154423005216831,1.5333420917976717
1,2,1,121,1.963306432752815,1,8,5117,-1.2394294792125027,-0.6085566716452427,-1.1291563764728778,-1.0342285036346344,-0.6340848493458183,0.018744597338282272
6,2,1,104,-0.05517950117250876,1,8,12524,-1.2394294792125027,1.1091345336697218,-0.7812426099850492,1.097181109219302,0.8238544422104329,-1.4958528971211071
3,2,1,104,-0.025640682627260124,1,8,7191,0.1758373914192157,0.2502889310122395,0.4364555727223503,-1.3006547052413766,-1.8004362825908193,0.3216640962301601
10,1,4,127,-1.0004216946204652,0,8,3687,1.2372875443930045,0.2502889310122395,-0.9551994932289635,-1.0342285036346344,-0.6340848493458183,-0.2841749015535956
3,2,1,104,-0.03548695547567634,1,8,5894,1.2372875443930045,1.1091345336697218,-0.43332884349722084,0.5643287060058179,1.1154423005216831,-1.4958528971211071
10,0,2,18,-0.9314977846815518,0,8,5403,1.2372875443930045,-0.6085566716452427,-0.607285726741135,1.097181109219302,-0.196703061878943,0.624583595122038
1,4,3,48,-1.0890381502562112,0,8,3625,-0.885612761554573,0.2502889310122395,0.08854180623452185,1.630033512432786,0.24067872558793238,0.018744597338282272
1,2,1,102,0.3091325942188911,2,8,10861,0.8834708267350749,0.2502889310122395,-1.303113259716792,1.630033512432786,0.8238544422104329,-0.5870944004454735
3,1,4,127,-1.0004216946204652,0,8,6297,-0.1779793262387139,-1.467402274302725,0.08854180623452185,-0.2349498988144083,0.24067872558793238,0.624583595122038
4,4,3,48,-1.0988844231046273,0,8,5678,-1.4753072909844558,1.1091345336697218,-0.9551994932289635,-1.0342285036346344,-0.7798787785014435,0.3216640962301601
4,0,5,5,1.8648437042686528,1,5,9134,-0.5317960438966435,-1.467402274302725,-1.303113259716792,1.097181109219302,-0.7798787785014435,-0.5870944004454735
6,2,1,104,-0.39979905086707623,1,5,10791,1.2372875443930045,1.1091345336697218,-0.2593719602533066,0.8307549076125599,0.8238544422104329,-1.4958528971211071
4,2,1,97,0.32882513991572354,2,8,12819,1.2372875443930045,1.1091345336697218,1.828110638673664,-1.0342285036346344,-0.196703061878943,0.624583595122038
3,2,1,103,-0.6754946906227302,1,8,6893,0.8834708267350749,-1.467402274302725,-1.303113259716792,-1.0342285036346344,-0.4882909201901932,-1.1929333982292292
10,0,5,18,-0.941344057529968,0,8,7240,-0.5317960438966435,-1.467402274302725,-0.607285726741135,1.363607310826044,-0.196703061878943,0.624583595122038
2,0,2,18,-0.9314977846815518,0,8,3898,-1.2394294792125027,-0.6085566716452427,-0.2593719602533066,0.8307549076125599,0.09488479643230725,0.3216640962301601
3,4,3,48,-1.0890381502562112,0,8,4049,-1.2394294792125027,-0.6085566716452427,-1.1291563764728778,0.031476302792333745,-0.9256727076570685,1.8362615906895494
4,2,1,104,0.9885254207596098,1,5,10262,0.1758373914192157,1.1091345336697218,0.7843693392101788,0.2979025043990758,-0.196703061878943,0.624583595122038
8,1,4,127,-1.0004216946204652,0,7,3332,0.8834708267350749,-1.467402274302725,-0.7812426099850492,-0.2349498988144083,-0.4882909201901932,0.624583595122038
4,3,0,66,0.486365505490383,1,5,10844,-0.5317960438966435,1.1091345336697218,1.4801968721858356,-0.7678023020278925,-0.196703061878943,-1.4958528971211071
4,0,5,18,-0.9511903303783842,0,8,7229,1.2372875443930045,-1.467402274302725,1.1322831056980072,1.630033512432786,1.2612362296773083,0.624583595122038
4,3,0,66,1.3528375161510098,1,8,13941,-0.885612761554573,0.2502889310122395,-1.1291563764728778,0.2979025043990758,-1.363054495123944,0.9275030940139158
3,2,1,104,-0.13394968395983847,1,8,5894,1.5911042620509341,1.1091345336697218,-0.2593719602533066,0.031476302792333745,1.1154423005216831,-1.4958528971211071
6,2,1,104,-0.08471831971775741,1,8,10197,0.5296541090771453,0.2502889310122395,-0.607285726741135,-1.3006547052413766,0.8238544422104329,-1.4958528971211071
4,0,5,5,1.2543747876668476,1,5,13712,-0.885612761554573,-1.467402274302725,0.2624986894784361,-1.0342285036346344,-0.3424969910345681,0.018744597338282272
3,2,1,121,-0.6262633263806492,1,8,5636,1.2372875443930045,1.1091345336697218,-1.8249839094485347,-1.3006547052413766,-0.9256727076570685,0.018744597338282272
4,2,1,116,0.949140329365945,2,8,13014,-0.885612761554573,1.1091345336697218,-0.607285726741135,0.8307549076125599,-1.363054495123944,0.018744597338282272
4,3,0,66,0.19097732003789658,1,5,7064,-1.4753072909844558,-0.6085566716452427,-0.7812426099850492,0.031476302792333745,0.969648371366058,1.2304225929057937
4,3,0,73,0.8605238737301991,1,5,10703,1.2372875443930045,0.2502889310122395,1.3062399889419214,0.031476302792333745,0.09488479643230725,0.018744597338282272
6,2,1,111,-0.17333477535350333,1,8,9646,1.5911042620509341,0.2502889310122395,0.08854180623452185,-0.5013761004211503,1.2612362296773083,0.3216640962301601
6,2,1,104,0.04328322731165337,1,8,17057,-0.885612761554573,-1.467402274302725,-1.8249839094485347,-0.5013761004211503,-0.05090913272331787,-0.2841749015535956
4,0,5,5,0.8014462366397018,1,8,13817,-0.1779793262387139,-1.467402274302725,0.6104124559662646,1.630033512432786,-0.4882909201901932,0.018744597338282272
1,2,1,102,0.3091325942188911,2,8,13748,-0.885612761554573,-1.467402274302725,-1.303113259716792,1.630033512432786,0.8238544422104329,-0.5870944004454735
1,3,0,64,-0.9610366032268004,0,8,4880,0.8834708267350749,-0.6085566716452427,1.3062399889419214,1.097181109219302,1.4070301588329333,-0.2841749015535956
3,1,4,127,-0.9807291489236328,0,8,3540,0.8834708267350749,1.1091345336697218,-1.303113259716792,-0.5013761004211503,-0.9256727076570685,0.9275030940139158
8,0,2,18,-0.9511903303783842,0,7,3257,0.1758373914192157,0.2502889310122395,-1.303113259716792,1.630033512432786,-0.7798787785014435,0.624583595122038
4,0,2,18,-0.9118052389847193,0,5,6478,-1.2394294792125027,1.1091345336697218,1.1322831056980072,1.363607310826044,1.2612362296773083,1.5333420917976717
4,4,3,48,-1.0988844231046273,0,8,8040,0.5296541090771453,1.1091345336697218,-0.9551994932289635,-1.0342285036346344,-0.7798787785014435,0.3216640962301601
4,2,1,99,0.6931372353071235,2,8,14300,-0.1779793262387139,1.1091345336697218,1.3062399889419214,-1.3006547052413766,-0.196703061878943,0.624583595122038
4,3,0,66,0.19097732003789658,1,8,14781,0.1758373914192157,0.2502889310122395,-0.7812426099850492,0.031476302792333745,0.969648371366058,1.2304225929057937
4,3,0,66,0.18113104718948037,1,8,14939,-0.5317960438966435,1.1091345336697218,1.3062399889419214,-1.3006547052413766,-0.7798787785014435,-0.5870944004454735
4,2,1,104,-0.3801065051702438,1,5,10262,1.2372875443930045,1.1091345336697218,1.3062399889419214,1.630033512432786,-1.363054495123944,0.018744597338282272
1,3,0,90,1.5694555188161665,1,8,6528,-0.1779793262387139,0.2502889310122395,0.2624986894784361,0.5643287060058179,0.09488479643230725,0.624583595122038
1,0,2,18,-0.941344057529968,0,8,6121,-1.4753072909844558,0.2502889310122395,-1.1291563764728778,-0.7678023020278925,-0.7798787785014435,1.8362615906895494
4,2,1,116,-0.21271986674716817,2,5,13029,0.5296541090771453,0.2502889310122395,1.1322831056980072,0.2979025043990758,-1.363054495123944,0.018744597338282272
6,2,1,104,-0.41949159656390866,1,8,11421,1.5911042620509341,-1.467402274302725,-0.2593719602533066,0.8307549076125599,0.6780605130548077,1.5333420917976717
6,2,1,104,0.4469804140967181,1,8,7574,1.5911042620509341,-1.467402274302725,-1.4770701429607063,1.097181109219302,0.8238544422104329,-0.5870944004454735
1,2,1,117,2.317772255295799,2,8,11596,-0.5317960438966435,0.2502889310122395,-0.08541507700939238,1.630033512432786,0.8238544422104329,-0.5870944004454735
4,2,1,97,1.086988149243772,2,8,15129,1.2372875443930045,0.2502889310122395,1.828110638673664,-1.0342285036346344,0.8238544422104329,-1.4958528971211071
4,0,5,5,0.5060580511872154,1,8,13555,0.5296541090771453,-1.467402274302725,0.2624986894784361,-1.0342285036346344,-1.2172605659683189,-1.1929333982292292
3,0,2,18,-0.9216515118331355,0,8,5780,-0.1779793262387139,-0.6085566716452427,0.958326222454093,1.630033512432786,1.1154423005216831,1.5333420917976717
10,3,0,73,0.24020868427997763,1,8,9397,-0.1779793262387139,0.2502889310122395,1.3062399889419214,-0.2349498988144083,-0.6340848493458183,-1.1929333982292292
4,2,1,104,-0.06502577402092498,1,8,17024,-0.885612761554573,-1.467402274302725,0.958326222454093,-0.5013761004211503,-1.363054495123944,0.018744597338282272
2,2,1,104,-0.5671856892901519,1,8,5281,1.5911042620509341,1.1091345336697218,-0.9551994932289635,-1.3006547052413766,-0.196703061878943,1.8362615906895494
6,2,1,111,0.5552894154292964,1,8,10348,0.5296541090771453,0.2502889310122395,-0.9551994932289635,-1.0342285036346344,1.2612362296773083,0.3216640962301601
1,2,1,121,0.6340595982166262,1,8,12677,-0.885612761554573,-1.467402274302725,0.7843693392101788,-0.2349498988144083,-0.6340848493458183,0.018744597338282272
6,2,1,104,-0.06502577402092498,1,8,15147,-1.2394294792125027,-1.467402274302725,0.4364555727223503,0.031476302792333745,-1.8004362825908193,0.624583595122038
10,0,2,18,-0.9511903303783842,0,8,4668,-0.1779793262387139,1.1091345336697218,-0.9551994932289635,-1.3006547052413766,-0.6340848493458183,0.9275030940139158
4,2,1,104,0.1417459557958155,1,8,15554,-0.5317960438966435,0.2502889310122395,-0.9551994932289635,-1.0342285036346344,0.8238544422104329,-1.4958528971211071
8,0,2,18,-0.9511903303783842,0,8,3971,-0.5317960438966435,-0.6085566716452427,-1.303113259716792,1.630033512432786,-0.7798787785014435,0.624583595122038
1,4,3,48,-1.0988844231046273,0,8,3100,-1.2394294792125027,0.2502889310122395,0.4364555727223503,-1.3006547052413766,0.3864726547435575,0.018744597338282272
4,3,0,66,0.39774904985463705,1,5,9663,-0.885612761554573,0.2502889310122395,1.3062399889419214,-1.3006547052413766,-0.4882909201901932,-1.1929333982292292
1,2,1,104,1.126373240637437,1,8,27430,-1.4753072909844558,-1.467402274302725,1.828110638673664,-1.3006547052413766,0.8238544422104329,-0.5870944004454735
3,1,4,127,-0.9807291489236328,0,8,3540,-0.1779793262387139,0.2502889310122395,-1.303113259716792,-0.5013761004211503,-0.9256727076570685,0.9275030940139158
1,3,0,61,1.4709927903320044,2,8,10676,0.8834708267350749,0.2502889310122395,-0.08541507700939238,-1.3006547052413766,-0.3424969910345681,-0.8900138993373513
4,3,0,66,0.8802164194270315,1,8,13044,-0.1779793262387139,1.1091345336697218,0.2624986894784361,-1.0342285036346344,-0.7798787785014435,-0.5870944004454735
4,3,0,66,0.62421332536821,1,8,14388,-0.885612761554573,0.2502889310122395,1.3062399889419214,-1.3006547052413766,-0.196703061878943,-1.4958528971211071
3,0,2,18,-0.9314977846815518,0,8,3943,1.2372875443930045,1.1091345336697218,-1.4770701429607063,-1.3006547052413766,-1.0714666368126937,1.5333420917976717
3,1,4,127,-0.990575421772049,0,8,3597,-1.2394294792125027,1.1091345336697218,0.2624986894784361,1.097181109219302,0.5322665838991826,-1.1929333982292292
1,0,5,28,-0.3210288680797465,1,8,5932,0.8834708267350749,-1.467402274302725,-0.2593719602533066,1.363607310826044,0.8238544422104329,1.5333420917976717
4,2,1,104,0.7325223267007883,1,5,10262,0.1758373914192157,1.1091345336697218,-0.2593719602533066,0.2979025043990758,-1.363054495123944,0.018744597338282272
10,2,1,106,-0.8921126932878869,0,8,6216,-0.1779793262387139,0.2502889310122395,0.2624986894784361,0.8307549076125599,0.5322665838991826,1.5333420917976717
3,3,0,64,-0.941344057529968,0,8,4804,0.1758373914192157,1.1091345336697218,1.3062399889419214,0.031476302792333745,1.4070301588329333,-0.8900138993373513
6,2,1,104,0.38790277700622083,1,8,14067,0.8834708267350749,0.2502889310122395,-0.2593719602533066,0.2979025043990758,-1.8004362825908193,0.3216640962301601
4,2,1,97,1.549762973119334,2,8,15129,0.5296541090771453,0.2502889310122395,1.1322831056980072,-0.7678023020278925,0.8238544422104329,-1.4958528971211071
4,2,1,122,1.2937598790605125,2,8,13376,-0.885612761554573,1.1091345336697218,-1.1291563764728778,1.097181109219302,-1.363054495123944,0.018744597338282272
1,2,1,108,1.2445285148184313,2,8,10441,1.5911042620509341,1.1091345336697218,1.6541537554297499,-1.3006547052413766,0.8238544422104329,-0.5870944004454735
4,0,2,18,-0.941344057529968,0,5,4030,1.2372875443930045,0.2502889310122395,-1.1291563764728778,-1.3006547052413766,-0.7798787785014435,1.2304225929057937
4,2,1,104,0.013744408766404728,1,8,17024,-1.2394294792125027,-1.467402274302725,-0.7812426099850492,-1.3006547052413766,0.6780605130548077,1.5333420917976717
6,2,1,104,-0.3210288680797465,1,8,13017,-0.5317960438966435,-0.6085566716452427,0.7843693392101788,0.2979025043990758,-1.8004362825908193,0.3216640962301601
2,3,0,66,-0.29149004953449786,1,8,6686,-0.885612761554573,1.1091345336697218,1.828110638673664,0.2979025043990758,-0.9256727076570685,1.2304225929057937
3,2,1,121,-0.6262633263806492,1,8,5636,0.1758373914192157,1.1091345336697218,-1.8249839094485347,-1.3006547052413766,-0.9256727076570685,0.018744597338282272
3,2,1,111,-0.25210495814083306,1,8,6442,-0.5317960438966435,1.1091345336697218,-0.9551994932289635,0.5643287060058179,0.3864726547435575,-0.8900138993373513
6,2,1,111,0.1318996829473993,1,8,9486,0.8834708267350749,0.2502889310122395,0.08854180623452185,-1.0342285036346344,-1.9462302117464445,1.8362615906895494
4,3,0,66,1.9928452512980637,1,5,10844,0.8834708267350749,0.2502889310122395,1.3062399889419214,-1.3006547052413766,1.4070301588329333,0.624583595122038
4,2,1,99,-0.27179750383766543,2,5,15318,-1.2394294792125027,1.1091345336697218,1.3062399889419214,-1.3006547052413766,-1.363054495123944,0.018744597338282272
1,2,1,121,1.2051434234247664,1,8,5117,-1.2394294792125027,-0.6085566716452427,-0.08541507700939238,0.2979025043990758,-0.6340848493458183,0.018744597338282272
3,2,1,103,-0.6951872363195626,1,8,6147,1.2372875443930045,1.1091345336697218,0.4364555727223503,-0.7678023020278925,0.969648371366058,-1.4958528971211071
6,2,1,104,-0.3013363223829141,1,8,7005,-0.5317960438966435,1.1091345336697218,-0.08541507700939238,1.363607310826044,1.1154423005216831,-1.4958528971211071
8,3,0,64,-0.990575421772049,0,8,3873,-1.2394294792125027,-0.6085566716452427,1.6541537554297499,-0.2349498988144083,-1.9462302117464445,0.9275030940139158
4,2,1,101,1.6186868830582475,2,5,9270,0.8834708267350749,-1.467402274302725,0.958326222454093,0.031476302792333745,0.6780605130548077,1.5333420917976717
2,0,2,18,-0.9314977846815518,0,8,3898,1.5911042620509341,1.1091345336697218,-0.2593719602533066,0.8307549076125599,0.09488479643230725,0.3216640962301601
4,3,0,66,0.19097732003789658,1,8,14781,-0.1779793262387139,0.2502889310122395,-0.7812426099850492,0.031476302792333745,0.969648371366058,1.2304225929057937
4,3,0,66,0.18113104718948037,1,5,8586,1.2372875443930045,0.2502889310122395,1.3062399889419214,-1.3006547052413766,-0.7798787785014435,-0.5870944004454735
1,3,0,87,1.5202241545740853,2,8,10697,-0.5317960438966435,0.2502889310122395,-0.7812426099850492,-0.2349498988144083,-0.9256727076570685,1.8362615906895494
4,2,1,99,0.6931372353071235,2,8,14300,1.5911042620509341,1.1091345336697218,1.3062399889419214,-1.3006547052413766,-0.196703061878943,0.624583595122038
3,0,5,18,-0.9314977846815518,0,8,8855,-1.2394294792125027,-1.467402274302725,0.958326222454093,1.630033512432786,1.1154423005216831,1.2304225929057937
4,3,0,66,1.776227248632907,1,5,10844,-0.1779793262387139,0.2502889310122395,0.6104124559662646,0.2979025043990758,0.6780605130548077,-0.5870944004454735
4,2,1,104,1.825458612874988,1,8,17024,-0.885612761554573,-1.467402274302725,-1.8249839094485347,-0.5013761004211503,-1.363054495123944,0.018744597338282272
4,3,0,73,2.1405393440243072,1,5,9314,-1.4753072909844558,0.2502889310122395,-0.607285726741135,0.5643287060058179,0.09488479643230725,0.018744597338282272
3,0,5,18,-0.941344057529968,0,8,4777,1.2372875443930045,-1.467402274302725,-2.172897675936363,0.8307549076125599,-1.508848424279569,0.018744597338282272
1,3,0,60,1.7171496115424096,1,8,7662,-0.5317960438966435,1.1091345336697218,-0.08541507700939238,-1.3006547052413766,-0.05090913272331787,-0.5870944004454735
3,2,1,111,-0.16348850250508712,1,8,6442,-0.5317960438966435,0.2502889310122395,-1.1291563764728778,1.363607310826044,0.3864726547435575,-0.8900138993373513
8,2,1,123,-0.7345723277132274,1,8,5264,-0.1779793262387139,1.1091345336697218,-0.7812426099850492,1.097181109219302,-0.05090913272331787,-0.5870944004454735
4,2,1,104,0.5552894154292964,1,5,12898,1.5911042620509341,0.2502889310122395,0.08854180623452185,-1.3006547052413766,-1.363054495123944,0.018744597338282272
1,4,3,48,-1.0890381502562112,0,8,6092,-1.2394294792125027,-1.467402274302725,0.08854180623452185,1.630033512432786,0.24067872558793238,0.018744597338282272
8,0,2,18,-0.9511903303783842,0,8,3311,0.8834708267350749,0.2502889310122395,-1.303113259716792,1.630033512432786,-0.7798787785014435,0.624583595122038
4,2,1,104,-0.18318104820191955,1,5,6540,1.5911042620509341,-1.467402274302725,1.1322831056980072,-0.5013761004211503,-1.363054495123944,0.018744597338282272
3,0,2,18,-0.941344057529968,0,8,3419,1.5911042620509341,0.2502889310122395,-1.998940792692449,0.2979025043990758,-1.363054495123944,-0.5870944004454735
4,2,1,104,1.4020688803930907,1,5,5177,-1.2394294792125027,-0.6085566716452427,0.2624986894784361,-1.3006547052413766,-0.196703061878943,0.624583595122038
1,2,1,106,-0.9019589661363031,0,8,8246,0.5296541090771453,-0.6085566716452427,0.958326222454093,-1.0342285036346344,1.1154423005216831,-0.8900138993373513
